ID,Movie Name,Rating,Genre,Votes
9349,The Deep House,5.3,"Drama, Horror, Mystery",14449
9350,Robin Hood,5.3,"Action, Adventure, Drama",76695
9351,Madea's Family Reunion,5.3,"Comedy, Drama, Romance",11691
9352,Sinister 2,5.3,"Horror, Mystery, Thriller",57721
9353,Max Payne,5.3,"Action, Crime, Drama",128224
9354,Aftermath,5.3,"Drama, Horror, Mystery",17579
9355,The Final,5.3,"Drama, Horror, Thriller",11510
9356,Blank Check,5.3,"Comedy, Crime, Family",21316
9357,The Silence,5.3,"Drama, Horror, Sci-Fi",48052
9358,Sleepover,5.3,"Comedy, Family, Romance",17314
9359,Southland Tales,5.3,"Comedy, Drama, Mystery",39718
9360,Spy Kids 2: Island of Lost Dreams,5.3,"Action, Adventure, Comedy",70472
9361,Resident Evil: Retribution,5.3,"Action, Horror, Sci-Fi",146294
9362,The Wedding Planner,5.3,"Comedy, Romance",83656
9363,Coming 2 America,5.3,Comedy,72521
9364,Intrusion,5.3,"Action, Drama, Mystery",19336
9365,"I Love You, Beth Cooper",5.3,"Comedy, Romance",36561
9366,The Karate Kid Part III,5.3,"Action, Drama, Family",66436
9367,Random Hearts,5.3,"Drama, Mystery, Romance",22147
9368,Maid in Manhattan,5.3,"Comedy, Drama, Romance",93094
9369,Congo,5.3,"Action, Adventure, Mystery",47230
9370,Red Dawn,5.3,"Action, Drama",78822
9371,Sleepwalkers,5.3,"Fantasy, Horror",23546
9372,Tall Girl,5.3,"Comedy, Drama, Family",25357
9373,The Dilemma,5.3,"Comedy, Drama",55955
9374,The Stepford Wives,5.3,"Comedy, Horror, Sci-Fi",68038
9375,Flubber,5.3,"Comedy, Family, Sci-Fi",92123
9376,Bachelorette,5.3,"Comedy, Romance",48003
9377,Balls of Fury,5.3,"Comedy, Crime, Sport",43628
9378,Jade,5.3,"Crime, Drama, Thriller",13405
9379,Swamp Thing,5.3,"Horror, Sci-Fi",15246
9380,Land of the Lost,5.3,"Action, Adventure, Comedy",73307
9381,Honey,5.3,"Drama, Music, Romance",46575
9382,Like Mike,5.3,"Comedy, Family, Fantasy",21738
9383,Wolves,5.3,"Action, Fantasy, Horror",10049
9384,D.E.B.S.,5.3,"Action, Comedy, Romance",16745
9385,Terminal,5.3,"Comedy, Crime, Drama",23749
9386,View from the Top,5.3,"Comedy, Romance",27899
9387,Overdrive,5.3,"Action, Adventure, Crime",15671
9388,One for the Money,5.3,"Action, Comedy, Crime",43354
9389,Xanadu,5.3,"Fantasy, Musical, Romance",14710
9390,By the Sea,5.3,"Drama, Romance",21984
9391,Beyond Skyline,5.3,"Action, Adventure, Sci-Fi",22687
9392,Prom Night,5.3,"Horror, Mystery, Thriller",19510
9393,Trespass,5.3,"Crime, Drama, Thriller",44384
9394,Incarnate,5.3,"Horror, Thriller",13637
9395,Slaughterhouse Rulez,5.3,"Action, Comedy, Fantasy",15614
9396,Blood Creek,5.3,Horror,12608
9397,The Smurfs 2,5.3,"Animation, Adventure, Comedy",44073
9398,Raksha Bandhan,5.3,"Comedy, Drama, Family",25900
9399,Loser,5.3,"Comedy, Romance",29711
9400,Passion,5.3,"Adventure, Drama, Mystery",23622
9401,Slackers,5.3,"Comedy, Romance",14958
9402,Spy Hard,5.3,"Action, Comedy",39178
9403,The Watcher,5.3,"Crime, Drama, Mystery",27925
9404,Air Bud,5.3,"Comedy, Drama, Family",18651
9405,USS Indianapolis: Men of Courage,5.3,"Action, Drama, History",13686
9406,The Dark,5.3,"Drama, Fantasy, Horror",11105
9407,Misconduct,5.3,"Crime, Drama, Mystery",17194
9408,Astérix and Obélix: God Save Britannia,5.3,"Adventure, Comedy, Family",15896
9409,2001 Maniacs,5.3,"Comedy, Horror",12917
9410,The Messengers,5.3,"Drama, Horror, Mystery",40602
9411,Flipper,5.3,"Adventure, Family",11369
9412,Old Dogs,5.3,"Comedy, Family",38815
9413,Contracted,5.3,"Drama, Horror, Thriller",15876
9414,The Back-up Plan,5.3,"Comedy, Romance",51112
9415,Fullmetal Alchemist,5.3,"Action, Adventure, Fantasy",20782
9416,The 15:17 to Paris,5.3,"Biography, Drama, Thriller",34743
9417,DeepStar Six,5.3,"Action, Horror, Sci-Fi",12555
9418,Hollywood Homicide,5.3,"Action, Comedy, Crime",38366
9419,Dangerous Lies,5.3,Thriller,17937
9420,Locked Down,5.3,"Comedy, Crime, Romance",12926
9421,My Girl 2,5.3,"Comedy, Drama, Family",20394
9422,The Resident,5.3,"Crime, Drama, Horror",28944
9423,A Good Marriage,5.3,"Crime, Drama, Thriller",12178
9424,The Scarlet Letter,5.3,"Drama, Romance",15887
9425,Ready to Rumble,5.3,"Comedy, Sport",14877
9426,The Colony,5.3,"Action, Horror, Sci-Fi",46274
9427,House of 9,5.3,"Drama, Horror, Mystery",10419
9428,Moms' Night Out,5.3,Comedy,14230
9429,Serving Sara,5.3,"Comedy, Romance",18179
9430,Are You Here,5.3,"Comedy, Drama",16278
9431,Acts of Violence,5.3,"Action, Crime, Thriller",12791
9432,Dunston Checks In,5.3,"Adventure, Comedy, Family",13015
9433,Eye See You,5.3,"Crime, Thriller",28637
9434,The New Daughter,5.3,"Horror, Thriller",15635
9435,Nine Lives,5.3,"Comedy, Drama, Family",23593
9436,The Jungle Book 2,5.3,"Animation, Adventure, Comedy",17185
9437,Teaching Mrs. Tingle,5.3,"Comedy, Thriller",21231
9438,Tomcats,5.3,Comedy,19103
9439,Pink Cadillac,5.3,"Action, Comedy, Crime",11982
9440,Once Upon a Time in Venice,5.3,"Action, Comedy",20225
9441,[REC] 4: Apocalypse,5.3,"Horror, Thriller",19125
9442,Eight Crazy Nights,5.3,"Animation, Comedy, Musical",24106
9443,Into the Grizzly Maze,5.3,"Action, Adventure, Drama",10334
9444,Bangkok Dangerous,5.3,"Action, Crime, Thriller",57571
9445,The Brothers Solomon,5.3,Comedy,11319
9446,The Haunting in Connecticut 2: Ghosts of Georgia,5.3,"Drama, Horror, Mystery",17823
9447,Demonic,5.3,"Horror, Mystery, Thriller",15638
9448,Blackway,5.3,Thriller,10323
9449,Fear and Desire,5.3,"Drama, Thriller, War",12662
9450,The Other Side of the Door,5.3,"Horror, Thriller",18716
9451,See You Yesterday,5.3,"Action, Adventure, Crime",11276
9452,Post Grad,5.3,"Comedy, Romance",14682
9453,Welcome to Mooseport,5.3,"Comedy, Romance",13186
9454,Little Black Book,5.3,"Comedy, Drama, Romance",18626
9455,Twisted,5.3,"Crime, Drama, Mystery",22574
9456,Edison,5.3,"Action, Crime, Drama",15724
9457,Unaccompanied Minors,5.3,"Adventure, Comedy, Family",12094
9458,Blood and Chocolate,5.3,"Drama, Fantasy, Horror",18037
9459,Woman on Top,5.3,"Comedy, Fantasy, Romance",10759
9460,Universal Soldier: Regeneration,5.3,"Action, Adventure, Sci-Fi",26071
9461,Tim and Eric's Billion Dollar Movie,5.3,Comedy,10415
9462,Replicant,5.3,"Action, Sci-Fi, Thriller",15234
9463,Santa's Slay,5.3,"Comedy, Fantasy, Horror",10727
9464,Blood: The Last Vampire,5.3,"Action, Adventure, Fantasy",15108
9465,Exit 0,5.3,Thriller,15797
9466,I Love Trouble,5.3,"Action, Comedy, Romance",12331
9467,Phone Bhoot,5.3,"Comedy, Horror",10495
9468,Infini,5.3,"Horror, Sci-Fi, Thriller",14827
9469,Wrecked,5.3,"Adventure, Drama, Mystery",16622
9470,Celtic Pride,5.3,"Comedy, Sport",10356
9471,Visions,5.3,"Horror, Mystery",10942
9472,Meeting Evil,5.3,"Crime, Drama, Mystery",12451
9473,Krrish 3,5.3,"Action, Adventure, Sci-Fi",24197
9474,Radhe Shyam,5.3,"Drama, Romance",30190
9475,Race 2,5.3,"Action, Crime, Thriller",16981
9476,A Christmas Prince: The Royal Wedding,5.3,"Drama, Romance",11369
9477,Housefull 2,5.3,"Action, Comedy, Drama",15253
9478,Our Story,5.3,Drama,18108
9479,The Way to Paradise,5.3,"Action, Comedy, Thriller",32346
9480,F9: The Fast Saga,5.2,"Action, Crime, Thriller",149231
9481,Transformers: The Last Knight,5.2,"Action, Adventure, Sci-Fi",159448
9482,Zookeeper,5.2,"Comedy, Family, Fantasy",63268
9483,Doom,5.2,"Action, Horror, Sci-Fi",116191
9484,Morbius,5.2,"Action, Adventure, Horror",137736
9485,The Covenant,5.2,"Action, Adventure, Fantasy",50833
9486,Scooby-Doo,5.2,"Adventure, Comedy, Family",119063
9487,Romance,5.2,"Drama, Romance",11442
9488,Resident Evil: Welcome to Raccoon City,5.2,"Action, Horror, Sci-Fi",58421
9489,Hellboy,5.2,"Action, Adventure, Fantasy",94116
9490,xXx: Return of Xander Cage,5.2,"Action, Adventure, Thriller",94630
9491,Alvin and the Chipmunks,5.2,"Animation, Adventure, Comedy",90231
9492,Monster Hunter,5.2,"Action, Adventure, Fantasy",63898
9493,Lie with Me,5.2,"Drama, Romance",16116
9494,The 5th Wave,5.2,"Action, Adventure, Sci-Fi",113498
9495,Spiral,5.2,"Horror, Mystery, Thriller",58802
9496,Flatliners,5.2,"Drama, Horror, Mystery",49168
9497,The Mummy: Tomb of the Dragon Emperor,5.2,"Action, Adventure, Fantasy",166072
9498,Independence Day: Resurgence,5.2,"Action, Adventure, Sci-Fi",183947
9499,The Bad Batch,5.2,"Action, Horror, Mystery",33670
9500,Mighty Morphin Power Rangers,5.2,"Action, Adventure, Family",29051
9501,Spawn,5.2,"Action, Drama, Horror",70338
9502,Tom & Jerry,5.2,"Animation, Adventure, Comedy",37401
9503,Color of Night,5.2,"Drama, Mystery, Romance",25035
9504,Truth or Dare,5.2,"Horror, Thriller",59195
9505,Rough Night,5.2,Comedy,54025
9506,The Curse of La Llorona,5.2,"Horror, Mystery, Thriller",53360
9507,Emmanuelle,5.2,"Drama, Romance",10623
9508,Queen of the Damned,5.2,"Drama, Fantasy, Horror",57952
9509,Scooby-Doo 2: Monsters Unleashed,5.2,"Adventure, Comedy, Family",61311
9510,Wolf,5.2,"Drama, Mystery, Thriller",12199
9511,Lost in Space,5.2,"Action, Adventure, Family",73721
9512,Hubie Halloween,5.2,"Comedy, Horror, Mystery",53914
9513,A Nightmare on Elm Street,5.2,"Crime, Drama, Horror",103828
9514,12 Feet Deep,5.2,"Horror, Thriller",16305
9515,The Possession of Hannah Grace,5.2,"Horror, Mystery, Thriller",24336
9516,Paul Blart: Mall Cop,5.2,"Action, Comedy, Crime",113769
9517,Bait,5.2,"Action, Fantasy, Horror",18575
9518,The Sweetest Thing,5.2,"Comedy, Romance",60528
9519,Big Momma's House,5.2,"Action, Comedy, Crime",88233
9520,Fallen,5.2,"Drama, Fantasy, Romance",15437
9521,A Good Day to Die Hard,5.2,"Action, Thriller",210978
9522,The First Purge,5.2,"Action, Horror, Sci-Fi",66562
9523,Rim of the World,5.2,"Action, Adventure, Comedy",24442
9524,Superstar,5.2,"Comedy, Romance",19872
9525,SAS: Red Notice,5.2,"Action, Thriller",19807
9526,The Strangers: Prey at Night,5.2,Horror,32686
9527,Paranormal Activity: Next of Kin,5.2,"Horror, Mystery, Thriller",14530
9528,King Solomon's Mines,5.2,"Action, Adventure, Comedy",14240
9529,Friday the 13th Part VII: The New Blood,5.2,"Horror, Thriller",39645
9530,Smokey and the Bandit II,5.2,"Action, Adventure, Comedy",16867
9531,Shutter,5.2,"Horror, Mystery, Thriller",36207
9532,Jungle 2 Jungle,5.2,"Comedy, Family",25194
9533,Cult of Chucky,5.2,"Horror, Thriller",27435
9534,Apollo 18,5.2,"Horror, Mystery, Sci-Fi",56777
9535,The Transporter Refueled,5.2,"Action, Thriller",43386
9536,Malibu's Most Wanted,5.2,"Comedy, Crime",20351
9537,The Lazarus Effect,5.2,"Horror, Mystery, Sci-Fi",44970
9538,Get a Job,5.2,Comedy,24481
9539,The Lords of Salem,5.2,"Horror, Thriller",31228
9540,Silent House,5.2,"Horror, Thriller",23524
9541,The Week Of,5.2,Comedy,23413
9542,Open Water 2: Adrift,5.2,"Adventure, Drama, Horror",19352
9543,The Bag Man,5.2,"Action, Crime, Drama",16654
9544,Falling for Christmas,5.2,"Comedy, Romance",25001
9545,The Wild,5.2,"Animation, Adventure, Comedy",26841
9546,Paradise Hills,5.2,"Fantasy, Mystery, Sci-Fi",16949
9547,Asterix at the Olympic Games,5.2,"Adventure, Comedy, Family",31379
9548,Bad Girls,5.2,"Action, Adventure, Drama",13139
9549,We Summon the Darkness,5.2,"Horror, Music, Thriller",11236
9550,The Medallion,5.2,"Action, Comedy, Fantasy",42823
9551,Strange Wilderness,5.2,"Adventure, Comedy",22337
9552,Friend Request,5.2,"Horror, Mystery, Thriller",27158
9553,The Royal Treatment,5.2,"Comedy, Family, Romance",10521
9554,Ibiza,5.2,"Comedy, Romance",18355
9555,Sherlock Gnomes,5.2,"Animation, Adventure, Comedy",13252
9556,Cherry Falls,5.2,"Horror, Mystery, Thriller",14230
9557,Sandy Wexler,5.2,Comedy,18048
9558,Bushwick,5.2,"Action, Thriller",13401
9559,Hangman,5.2,"Crime, Drama, Mystery",18024
9560,The Day,5.2,"Action, Drama, Horror",13027
9561,Simply Irresistible,5.2,"Comedy, Drama, Fantasy",14501
9562,My Super Ex-Girlfriend,5.2,"Comedy, Romance, Sci-Fi",65691
9563,Man of the House,5.2,"Comedy, Family",10062
9564,Inconceivable,5.2,"Drama, Thriller",10439
9565,Alex Cross,5.2,"Action, Crime, Mystery",34805
9566,Father of the Year,5.2,Comedy,12127
9567,Empire State,5.2,"Action, Crime, Thriller",22389
9568,Dominion,5.2,"Drama, Horror, Thriller",12321
9569,Pootie Tang,5.2,"Action, Adventure, Comedy",14705
9570,Clockstoppers,5.2,"Action, Adventure, Comedy",14766
9571,Ready to Wear,5.2,"Comedy, Drama",15556
9572,Snow Dogs,5.2,"Adventure, Comedy, Family",27839
9573,Cadaver,5.2,"Drama, Horror, Thriller",11352
9574,Racing Stripes,5.2,"Adventure, Comedy, Drama",17736
9575,Mutant Chronicles,5.2,"Action, Adventure, Mystery",26793
9576,Donkey Punch,5.2,"Crime, Drama, Horror",11363
9577,Vamps,5.2,"Comedy, Horror, Romance",10552
9578,Desperados,5.2,"Comedy, Romance",10833
9579,First Kid,5.2,"Comedy, Family",11247
9580,The Ladies Man,5.2,Comedy,13525
9581,Catch That Kid,5.2,"Action, Adventure, Comedy",10744
9582,License to Wed,5.2,"Comedy, Romance",40029
9583,Fathers' Day,5.2,"Comedy, Romance",16086
9584,The Late Bloomer,5.2,"Comedy, Drama, Romance",10391
9585,Voice from the Stone,5.2,"Drama, Mystery, Thriller",11789
9586,Ram Setu,5.2,"Action, Adventure",16841
9587,Over Her Dead Body,5.2,"Comedy, Fantasy, Romance",25122
9588,Pay the Ghost,5.2,"Horror, Mystery",18186
9589,Arthur and the Revenge of Maltazard,5.2,"Animation, Adventure, Family",10322
9590,Coffee & Kareem,5.2,"Action, Comedy, Crime",14158
9591,Riding the Bullet,5.2,"Horror, Thriller",10315
9592,The Thaw,5.2,"Horror, Sci-Fi",12473
9593,Renegade,5.2,"Adventure, Western",12112
9594,Candyman: Farewell to the Flesh,5.2,"Horror, Thriller",13742
9595,Kung Fu Yoga,5.2,"Action, Adventure, Comedy",10852
9596,Walking with Dinosaurs 3D,5.2,"Animation, Adventure, Comedy",11661
9597,Student of the Year,5.2,"Comedy, Drama, Music",19110
9598,Quarantine 2: Terminal,5.2,"Horror, Sci-Fi, Thriller",20297
9599,Eddie,5.2,"Comedy, Sport",11246
9600,The Super,5.2,"Horror, Thriller",21373
9601,Mr. Woodcock,5.2,"Comedy, Romance, Sport",36545
9602,My Mom's New Boyfriend,5.2,"Comedy, Crime, Romance",12066
9603,Rapture-Palooza,5.2,"Comedy, Fantasy",12178
9604,Beast,5.2,"Action, Thriller",34460
9605,Zero,5.2,"Comedy, Drama, Romance",28970
9606,Heropanti,5.2,"Action, Romance",10097
9607,Vivegam,5.2,"Action, Thriller",12647
9608,Moonfall,5.1,"Action, Adventure, Sci-Fi",88915
9609,The Unholy,5.1,"Drama, Horror, Mystery",25383
9610,Pinocchio,5.1,"Adventure, Comedy, Drama",39048
9611,Conan the Barbarian,5.1,"Action, Adventure, Fantasy",100864
9612,Sex Tape,5.1,"Comedy, Romance",115131
9613,The Haunted Mansion,5.1,"Comedy, Family, Fantasy",51616
9614,Red Sonja,5.1,"Action, Adventure, Fantasy",43444
9615,In the Earth,5.1,"Horror, Mystery, Thriller",10043
9616,The Snowman,5.1,"Crime, Drama, Thriller",68793
9617,Me Time,5.1,Comedy,37065
9618,Eragon,5.1,"Action, Adventure, Family",128390
9619,All Hallows' Eve,5.1,"Horror, Thriller",10009
9620,Sliver,5.1,"Drama, Thriller",32800
9621,"10,000 BC",5.1,"Action, Adventure, Drama",133449
9622,The Dukes of Hazzard,5.1,Comedy,80472
9623,Nothing But Trouble,5.1,Comedy,26307
9624,Return to the Blue Lagoon,5.1,"Adventure, Drama, Romance",20800
9625,Hot Pursuit,5.1,"Action, Comedy, Crime",52668
9626,Miss Congeniality 2: Armed & Fabulous,5.1,"Action, Comedy, Crime",77772
9627,Scary Movie 4,5.1,Comedy,125260
9628,The Final Destination,5.1,"Horror, Thriller",110456
9629,The Three Stooges,5.1,"Comedy, Family",32418
9630,Return to Sender,5.1,"Drama, Thriller",14089
9631,First Daughter,5.1,"Comedy, Drama, Romance",24652
9632,Abduction,5.1,"Action, Mystery, Thriller",82002
9633,Meet Dave,5.1,"Adventure, Comedy, Family",42460
9634,Cosmopolis,5.1,"Crime, Drama, Fantasy",49003
9635,"I, Frankenstein",5.1,"Action, Fantasy, Sci-Fi",82593
9636,31,5.1,"Horror, Thriller",21827
9637,Sorority Row,5.1,"Horror, Mystery",31640
9638,The Hills Have Eyes 2,5.1,"Horror, Thriller",65955
9639,I Spit on Your Grave: Vengeance Is Mine,5.1,"Horror, Thriller",14532
9640,When a Stranger Calls,5.1,"Horror, Thriller",47246
9641,The Hurricane Heist,5.1,"Action, Adventure, Crime",21613
9642,The Cave,5.1,"Adventure, Horror, Sci-Fi",40179
9643,The Fly II,5.1,"Drama, Horror, Sci-Fi",23871
9644,G-Force,5.1,"Animation, Action, Adventure",48341
9645,Summer Catch,5.1,"Comedy, Drama, Romance",16353
9646,Toys,5.1,"Adventure, Comedy, Drama",32861
9647,Halloween III: Season of the Witch,5.1,"Horror, Mystery, Sci-Fi",57268
9648,Exorcist: The Beginning,5.1,"Horror, Mystery, Thriller",37958
9649,Agent Cody Banks,5.1,"Action, Adventure, Comedy",36014
9650,Cats & Dogs,5.1,"Action, Adventure, Comedy",61118
9651,A Dirty Shame,5.1,Comedy,13252
9652,Saturn 3,5.1,"Adventure, Horror, Sci-Fi",10011
9653,The NeverEnding Story II: The Next Chapter,5.1,"Adventure, Drama, Family",26794
9654,Child's Play 3,5.1,"Horror, Thriller",43763
9655,Stealth,5.1,"Action, Adventure, Sci-Fi",55218
9656,Bleeding Steel,5.1,"Action, Sci-Fi, Thriller",10621
9657,The Order,5.1,"Horror, Mystery, Thriller",18181
9658,An American Werewolf in Paris,5.1,"Comedy, Fantasy, Horror",26133
9659,Swimfan,5.1,"Drama, Thriller",20741
9660,Playing with Fire,5.1,"Comedy, Family",15385
9661,My Favorite Martian,5.1,"Comedy, Family, Sci-Fi",14059
9662,Action Point,5.1,Comedy,11857
9663,Stormbreaker,5.1,"Action, Adventure, Family",25179
9664,Willow Creek,5.1,"Horror, Mystery, Thriller",12157
9665,Unforgettable,5.1,"Drama, Thriller",16383
9666,And Soon the Darkness,5.1,"Drama, Horror, Mystery",18331
9667,Cannibal Ferox,5.1,"Adventure, Horror",10378
9668,Fire Down Below,5.1,"Action, Drama, Thriller",18571
9669,Get Carter,5.1,"Action, Crime, Drama",35580
9670,Polaroid,5.1,"Drama, Horror, Mystery",15183
9671,Inferno,5.1,"Action, Comedy, Drama",10282
9672,Everly,5.1,"Action, Thriller",18928
9673,Free Willy 2: The Adventure Home,5.1,"Adventure, Drama, Family",19065
9674,Dylan Dog: Dead of Night,5.1,"Action, Comedy, Crime",15403
9675,Grave Encounters 2,5.1,"Horror, Mystery",26223
9676,Universal Soldier: Day of Reckoning,5.1,"Action, Horror, Mystery",20919
9677,Snow Day,5.1,"Adventure, Comedy, Family",13250
9678,The Breed,5.1,"Action, Comedy, Horror",13757
9679,Made in America,5.1,Comedy,17375
9680,Don't Knock Twice,5.1,"Drama, Fantasy, Horror",14448
9681,Vampire Killers,5.1,"Action, Comedy, Fantasy",20512
9682,Open Windows,5.1,"Crime, Mystery, Thriller",14807
9683,The Houses October Built,5.1,"Horror, Thriller",10054
9684,The Son of No One,5.1,"Action, Crime, Drama",17504
9685,The D Train,5.1,"Comedy, Drama",11261
9686,Air,5.1,"Drama, Sci-Fi, Thriller",12356
9687,Bless the Child,5.1,"Crime, Drama, Horror",15040
9688,Holidays,5.1,"Fantasy, Horror, Mystery",11583
9689,The Quiet Ones,5.1,"Horror, Mystery, Thriller",20783
9690,Rebound,5.1,"Comedy, Family, Sport",13373
9691,Freedomland,5.1,"Crime, Drama, Mystery",16756
9692,Alpha and Omega,5.1,"Animation, Adventure, Comedy",14827
9693,Husk,5.1,"Horror, Thriller",10356
9694,Stealing Harvard,5.1,"Comedy, Crime",13406
9695,Bachchhan Paandey,5.1,"Action, Comedy, Crime",36183
9696,Lucky Numbers,5.1,"Comedy, Crime",10742
9697,Reeker,5.1,"Horror, Mystery, Thriller",10622
9698,Jab Harry Met Sejal,5.1,"Comedy, Drama, Romance",21738
9699,Torbaaz,5.1,"Action, Drama, Sport",17975
9700,Boss,5.1,"Action, Comedy, Crime",11511
9701,A Serbian Film,5,"Horror, Mystery, Thriller",67657
9702,Showgirls,5,Drama,70866
9703,After We Collided,5,"Drama, Romance",34591
9704,Halloween Ends,5,"Horror, Thriller",61999
9705,The Twilight Saga: Eclipse,5,"Action, Adventure, Drama",252359
9706,Charlie's Angels,5,"Action, Adventure, Comedy",76760
9707,Skinamarink,5,Horror,10163
9708,The Flintstones,5,"Comedy, Family, Fantasy",83520
9709,The Happening,5,"Adventure, Drama, Sci-Fi",212020
9710,Shadow in the Cloud,5,"Action, Horror, War",28697
9711,47 Meters Down: Uncaged,5,"Adventure, Drama, Horror",28856
9712,Leatherface,5,"Crime, Horror, Thriller",25704
9713,The Haunting,5,"Fantasy, Horror, Mystery",78401
9714,The Beverly Hillbillies,5,"Comedy, Family",19280
9715,Garfield,5,"Animation, Adventure, Comedy",90124
9716,Superman III,5,"Action, Adventure, Comedy",72581
9717,A Haunted House,5,"Comedy, Fantasy, Horror",48272
9718,How It Ends,5,"Action, Drama, Horror",55727
9719,Casino Royale,5,Comedy,31186
9720,Cyborg,5,"Action, Sci-Fi, Thriller",32736
9721,Obsessed,5,"Drama, Romance, Thriller",33106
9722,Miss March,5,"Comedy, Romance",21958
9723,Cannonball Run II,5,"Action, Comedy",16854
9724,Attack on Titan Part 1,5,"Action, Adventure, Drama",14733
9725,The Phantom,5,"Action, Adventure, Comedy",34963
